;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO;
;;
;;
;Sección: 14 MINISTERIO DE DEFENSA;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
;Servicio;Programa;Económica;Explicación;;Total;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;45.910,05;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;30,00;
v;;;485;A organismos específicos, servicios, asociaciones, instituciones, entidades de fomento y otros;;30,00;
;;;48504; Premios Armada;30,00;;
v;;;49;Al exterior;;42,00;
v;;;490;A organismos internacionales;;42,00;
;;;49000; Contribución a la Organización Hidrográfica Internacional;42,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;72,00;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;66;Inversiones militares asociadas al funcionamiento operativo de los servicios;;3.860,00;
;;;660;Inversiones militares asociadas al funcionamiento operativo de los servicios;;3.860,00;
;;;;TOTAL INVERSIONES REALES;;3.860,00;
 ; ;;;;;;
;;;;TOTAL Administración y Servicios Generales de Defensa;;49.842,05;
 ; ;;;;;;
v;;121N;;Formación del Personal de las Fuerzas Armadas;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;4.764,56;
;;;220;Material de oficina;;65,00;
;;;22000; Ordinario no inventariable;34,00;;
;;;22001; Prensa, revistas, libros y otras publicaciones;31,00;;
;;;221;Suministros;;2.685,04;
;;;22104; Vestuario;1.300,00;;
;;;22105; Alimentación;1.385,04;;
;;;226;Gastos diversos;;1.501,52;
;;;22606; Reuniones, conferencias y cursos;1.501,52;;
;;;227;Trabajos realizados por otras empresas y profesionales;;513,00;
;;;22799; Otros;513,00;;
v;;;23;Indemnizaciones por razón del servicio;;5.197,00;
;;;230;Dietas;;4.717,00;
;;;233;Otras indemnizaciones;;480,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;9.961,56;
 ; ;;;;;;
;;;;TOTAL Formación del Personal de las Fuerzas Armadas;;9.961,56;
 ; ;;;;;;
v;;122A;;Modernización de las Fuerzas Armadas;;;
v;;;6;INVERSIONES REALES;;;
;;;65;Inversiones militares en infraestructura y otros bienes;;47.802,47;
;;;650;Inversiones militares en infraestructura y otros bienes;;47.802,47;
;;;;TOTAL INVERSIONES REALES;;47.802,47;
 ; ;;;;;;
;;;;TOTAL Modernización de las Fuerzas Armadas;;47.802,47;
 ; ;;;;;;
v;;122M;;Gastos Operativos de las Fuerzas Armadas;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;16.275,18;
;;;221;Suministros;;13.945,72;
;;;22103; Combustible;5.300,00;;
;;;22104; Vestuario;2.412,72;;
;;;22105; Alimentación;3.813,00;;
;;;22106; Productos farmacéuticos y material sanitario;440,00;;
;;;22199; Otros suministros;1.980,00;;
;;;223;Transportes;;2.329,46;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;16.275,18;
 ; ;;;;;;
;;;;TOTAL Gastos Operativos de las Fuerzas Armadas;;16.275,18;
 ; ;;;;;;
v;;122N;;Apoyo Logístico;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;21;Reparaciones, mantenimiento y conservación;;17.934,14;
;;;212;Edificios y otras construcciones;;14.545,65;
;;;213;Maquinaria, instalaciones y utillaje;;1.600,00;
;;;214;Elementos de transporte;;421,00;
;;;215;Mobiliario y enseres;;430,00;
;;;216;Equipos para procesos de la información;;937,49;
v;;;22;Material, suministros y otros;;12.209,21;
;;;220;Material de oficina;;888,00;
;;;22000; Ordinario no inventariable;450,00;;
;;;22002; Material informático no inventariable;438,00;;
;;;221;Suministros;;6.565,55;
;;;22103; Combustible;1.300,00;;
;;;22104; Vestuario;388,00;;
;;;22105; Alimentación;4.487,36;;
;;;22199; Otros suministros;390,19;;
;;;227;Trabajos realizados por otras empresas y profesionales;;4.755,66;
;;;22706; Estudios y trabajos técnicos;4.755,66;;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;30.143,35;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;66;Inversiones militares asociadas al funcionamiento operativo de los servicios;;25.902,20;
;;;660;Inversiones militares asociadas al funcionamiento operativo de los servicios;;25.902,20;
;;;;TOTAL INVERSIONES REALES;;25.902,20;
 ; ;;;;;;
;;;;TOTAL Apoyo Logístico;;56.045,55;
 ; ;;;;;;
;;;;TOTAL ARMADA;;179.926,81;
 ; ;;;;;;
 ; ;;;;;;
v;22;;;EJÉRCITO DEL AIRE Y DEL ESPACIO;;;
v;;121M;;Administración y Servicios Generales de Defensa;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;40,00;
;;;205;Arrendamientos de mobiliario y enseres;;40,00;
v;;;21;Reparaciones, mantenimiento y conservación;;499,00;
;;;212;Edificios y otras construcciones;;364,00;
;;;213;Maquinaria, instalaciones y utillaje;;105,00;
;;;215;Mobiliario y enseres;;30,00;
v;;;22;Material, suministros y otros;;13.808,75;
;;;220;Material de oficina;;17,75;
;;;22000; Ordinario no inventariable;14,90;;
;;;22001; Prensa, revistas, libros y otras publicaciones;2,85;;
;;;221;Suministros;;6.571,74;
;;;22100; Energía eléctrica;4.171,30;;
;;;22101; Agua;25,85;;
;;;22102; Gas;758,22;;
;;;22105; Alimentación;670,70;;
;;;22108; Suministros de material deportivo, didáctico y cultural;54,00;;
;;;22199; Otros suministros;891,67;;
;;;222;Comunicaciones;;0,60;
;;;22200; Servicios de telecomunicaciones;0,60;;
;;;226;Gastos diversos;;329,75;
v;;;22601; Atenciones protocolarias y representativas;4,00;;
;;;22602; Publicidad y propaganda;14,00;;
;;;22606; Reuniones, conferencias y cursos;114,95;;
;;;22609; Actividades culturales y deportivas;36,30;;
v;;;22611; Gastos protocolarios y representativos derivados de actos institucionales;150,00;;
;;;22699; Otros;10,50;;
;;;227;Trabajos realizados por otras empresas y profesionales;;6.888,91;
;;;22700; Limpieza y aseo;642,73;;
;;;22701; Seguridad;338,60;;
;;;22706; Estudios y trabajos técnicos;4.021,50;;
;;;22799; Otros;1.886,08;;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;14.347,75;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;46,50;
v;;;485;A organismos específicos, servicios, asociaciones, instituciones, entidades de fomento y otros;;46,50;
;;;48504; Premios Ejercito del Aire;46,50;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;46,50;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;66;Inversiones militares asociadas al funcionamiento operativo de los servicios;;3.926,82;
;;;660;Inversiones militares asociadas al funcionamiento operativo de los servicios;;3.926,82;
;;;;TOTAL INVERSIONES REALES;;3.926,82;
 ; ;;;;;;
;;;;TOTAL Administración y Servicios Generales de Defensa;;18.321,07;
 ; ;;;;;;
v;;121N;;Formación del Personal de las Fuerzas Armadas;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;40,00;
;;;205;Arrendamientos de mobiliario y enseres;;40,00;
v;;;21;Reparaciones, mantenimiento y conservación;;50,00;
;;;215;Mobiliario y enseres;;50,00;
v;;;22;Material, suministros y otros;;4.420,42;
;;;220;Material de oficina;;23,38;
;;;22000; Ordinario no inventariable;21,35;;
;;;22001; Prensa, revistas, libros y otras publicaciones;2,03;;
;;;221;Suministros;;769,21;
;;;22101; Agua;45,22;;
;;;22102; Gas;555,42;;
;;;22105; Alimentación;14,00;;
;;;22199; Otros suministros;154,57;;
;;;222;Comunicaciones;;2,00;
;;;22200; Servicios de telecomunicaciones;2,00;;
;;;226;Gastos diversos;;2.697,56;
;;;22602; Publicidad y propaganda;11,16;;
;;;22606; Reuniones, conferencias y cursos;2.676,40;;
;;;22607; Oposiciones y pruebas selectivas;10,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;928,27;
;;;22700; Limpieza y aseo;850,00;;
;;;22706; Estudios y trabajos técnicos;2,27;;
;;;22799; Otros;76,00;;
v;;;23;Indemnizaciones por razón del servicio;;1.410,70;
;;;230;Dietas;;1.160,70;
;;;233;Otras indemnizaciones;;250,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;5.921,12;
 ; ;;;;;;
;;;;TOTAL Formación del Personal de las Fuerzas Armadas;;5.921,12;
 ; ;;;;;;
v;;122A;;Modernización de las Fuerzas Armadas;;;
v;;;6;INVERSIONES REALES;;;
;;;65;Inversiones militares en infraestructura y otros bienes;;21.708,46;
;;;650;Inversiones militares en infraestructura y otros bienes;;21.708,46;
;;;;TOTAL INVERSIONES REALES;;21.708,46;
 ; ;;;;;;
;;;;TOTAL Modernización de las Fuerzas Armadas;;21.708,46;
 ; ;;;;;;
v;;122M;;Gastos Operativos de las Fuerzas Armadas;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;2.073,10;
;;;204;Arrendamientos de medios de transporte;;1.763,10;
;;;205;Arrendamientos de mobiliario y enseres;;310,00;
v;;;21;Reparaciones, mantenimiento y conservación;;1.820,00;
;;;213;Maquinaria, instalaciones y utillaje;;1.550,00;
;;;215;Mobiliario y enseres;;270,00;
v;;;22;Material, suministros y otros;;63.802,43;
;;;220;Material de oficina;;173,35;
;;;22000; Ordinario no inventariable;152,44;;
;;;22001; Prensa, revistas, libros y otras publicaciones;14,41;;
;;;22002; Material informático no inventariable;6,50;;
;;;221;Suministros;;43.599,32;
;;;22100; Energía eléctrica;604,25;;
;;;22101; Agua;800,00;;
;;;22102; Gas;3.866,30;;
;;;22103; Combustible;24.270,50;;
;;;22104; Vestuario;5.430,81;;
;;;22105; Alimentación;7.293,06;;
;;;22106; Productos farmacéuticos y material sanitario;500,00;;
;;;22199; Otros suministros;834,40;;
;;;222;Comunicaciones;;33,26;
;;;22200; Servicios de telecomunicaciones;33,26;;
;;;223;Transportes;;1.400,00;
;;;225;Tributos;;126,60;
;;;22500; Estatales;9,40;;
;;;22501; Autonómicos;5,70;;
v;;;22502; Locales;111,50;;
;;;226;Gastos diversos;;282,07;
;;;22602; Publicidad y propaganda;62,41;;
;;;22603; Jurídicos, contenciosos;161,60;;
;;;22606; Reuniones, conferencias y cursos;52,76;;
;;;22699; Otros;5,30;;
;;;227;Trabajos realizados por otras empresas y profesionales;;18.187,83;
;;;22700; Limpieza y aseo;5.879,00;;
;;;22706; Estudios y trabajos técnicos;3.994,56;;
;;;22799; Otros;8.314,27;;
v;;;23;Indemnizaciones por razón del servicio;;4.330,15;
;;;230;Dietas;;2.641,33;
;;;231;Locomoción;;1.478,82;
;;;232;Traslado;;210,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;72.025,68;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;66;Inversiones militares asociadas al funcionamiento operativo de los servicios;;65,00;
;;;660;Inversiones militares asociadas al funcionamiento operativo de los servicios;;65,00;
;;;;TOTAL INVERSIONES REALES;;65,00;
 ; ;;;;;;
;;;;TOTAL Gastos Operativos de las Fuerzas Armadas;;72.090,68;
 ; ;;;;;;
v;;122N;;Apoyo Logístico;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;21;Reparaciones, mantenimiento y conservación;;16.174,80;
;;;212;Edificios y otras construcciones;;16.174,80;
v;;;22;Material, suministros y otros;;1.400,00;
;;;227;Trabajos realizados por otras empresas y profesionales;;1.400,00;
;;;22706; Estudios y trabajos técnicos;1.400,00;;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;17.574,80;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;66;Inversiones militares asociadas al funcionamiento operativo de los servicios;;30.432,85;
;;;660;Inversiones militares asociadas al funcionamiento operativo de los servicios;;30.432,85;
;;;;TOTAL INVERSIONES REALES;;30.432,85;
 ; ;;;;;;
;;;;TOTAL Apoyo Logístico;;48.007,65;
 ; ;;;;;;
;;;;TOTAL EJÉRCITO DEL AIRE Y DEL ESPACIO;;166.048,98;
 ; ;;;;;;
 ; ;;;;;;
v;50;;;MECANISMO DE RECUPERACIÓN Y RESILIENCIA;;;
v;;12SC;;C19.I03 Competencias digitales para el empleo. Defensa;;;
;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;;;29;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;500,00;
;;;290;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;500,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;500,00;
 ; ;;;;;;
;;;4;TRANSFERENCIAS CORRIENTES;;;
;;;45;A Comunidades Autónomas;;10.000,00;
;;;453;Convenios con universidades para proyectos MRR;;10.000,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;10.000,00;
 ; ;;;;;;
;;;6;INVERSIONES REALES;;;
;;;69;Inversiones reales. Mecanismo de Recuperación y Resiliencia;;500,00;
;;;692;Inversión nueva asociada al funcionamiento operativo de los servicios. Mecanismo de Recuperación y Resiliencia;;500,00;
;;;;TOTAL INVERSIONES REALES;;500,00;
 ; ;;;;;;
;;;;TOTAL C19.I03 Competencias digitales para el empleo. Defensa;;11.000,00;
 ; ;;;;;;
v;;42KD;;C11.I04 Plan de Transición Energética en la Administración General del Estado;;;
;;;6;INVERSIONES REALES;;;
;;;69;Inversiones reales. Mecanismo de Recuperación y Resiliencia;;156.645,33;
;;;690;Inversión nueva en infraestructuras y bienes destinados al uso general. Mecanismo de Recuperación y Resiliencia.;;112.891,67;
;;;691;Inversión de reposición en infraestructuras y bienes destinados al uso general. Mecanismo de Recuperación y Resiliencia;;43.753,66;
;;;;TOTAL INVERSIONES REALES;;156.645,33;
 ; ;;;;;;
;;;;TOTAL C11.I04 Plan de Transición Energética en la Administración General del Estado;;156.645,33;
 ; ;;;;;;
v;;000X;;Transferencias y libramientos internos;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;73;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;;2.947,56;
v;;;737;Al Centro Nacional de Inteligencia;;2.947,56;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;2.947,56;
 ; ;;;;;;
;;;;TOTAL Transferencias y libramientos internos;;2.947,56;
 ; ;;;;;;
;;;;TOTAL MECANISMO DE RECUPERACIÓN Y RESILIENCIA;;170.592,89;
 ; ;;;;;;
 ; ;;;;;;
;;;;TOTAL MINISTERIO DE DEFENSA;;12.827.177,55;
;;



