;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO;
;;
;;
;Sección: 18 MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
;Servicio;Programa;Económica;Explicación;;Total;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;3.451,32;
 ; ;;;;;;
;;;;TOTAL Dirección y Servicios Generales de Educación, Formación Profesional y Deportes;;6.138,39;
 ; ;;;;;;
v;;322A;;Educación Infantil y Primaria;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;531,78;
;;;229;Gastos de funcionamiento de los centros docentes no universitarios;;531,78;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;531,78;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;45;A Comunidades Autónomas;;1.231,50;
v;;;450;Actuaciones en primer ciclo de Educación Infantil;;1.231,50;
v;;;45001; Para la Ciudad de Ceuta, para la extensión del primer ciclo de Educación Infantil;615,75;;
v;;;45002; Para la Ciudad de Melilla, para la extensión del primer ciclo de Educación Infantil;615,75;;
v;;;48;A familias e instituciones sin fines de lucro;;14.254,39;
v;;;481;Para hacer efectiva la gratuidad de la enseñanza en centros educativos;;13.891,99;
;;;48101; Para hacer efectiva la gratuidad de la enseñanza de Educación Primaria en centros concertados o de convenio;10.161,26;;
;;;48103; Para hacer efectiva la gratuidad de la enseñanza de Educación Infantil en centros concertados o de convenio;3.730,73;;
v;;;489;Otras actuaciones;;362,40;
;;;48908; Para financiar medidas de apoyo institucional a los sindicatos del sector de la enseñanza privada sostenida total o parcialmente con fondos públicos;362,40;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;15.485,89;
 ; ;;;;;;
;;;;TOTAL Educación Infantil y Primaria;;16.017,67;
 ; ;;;;;;
v;;322B;;Educación Secundaria, Formación Profesional y Escuelas Oficiales de Idiomas;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;2.852,71;
;;;221;Suministros;;396,53;
;;;22100; Energía eléctrica;396,53;;
;;;227;Trabajos realizados por otras empresas y profesionales;;1.630,00;
;;;22700; Limpieza y aseo;1.630,00;;
;;;229;Gastos de funcionamiento de los centros docentes no universitarios;;826,18;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;2.852,71;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;7.814,93;
v;;;481;Para hacer efectiva la gratuidad de la enseñanza en centros educativos;;7.696,53;
;;;48106; Para financiar las enseñanzas de Educación Secundaria Obligatoria en centros privados concertados;7.696,53;;
v;;;489;Otras actuaciones;;118,40;
;;;48908; Para financiar medidas de apoyo institucional a los sindicatos del sector de la enseñanza privada sostenida total o parcialmente con fondos públicos;118,40;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;7.814,93;
 ; ;;;;;;
;;;;TOTAL Educación Secundaria, Formación Profesional y Escuelas Oficiales de Idiomas;;10.667,64;
 ; ;;;;;;
v;;322E;;Enseñanzas artísticas;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;296,75;
;;;221;Suministros;;30,49;
;;;22100; Energía eléctrica;30,49;;
;;;227;Trabajos realizados por otras empresas y profesionales;;130,00;
;;;22700; Limpieza y aseo;130,00;;
;;;229;Gastos de funcionamiento de los centros docentes no universitarios;;136,26;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;296,75;
 ; ;;;;;;
;;;;TOTAL Enseñanzas artísticas;;296,75;
 ; ;;;;;;
v;;322F;;Educación en el exterior;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;88.453,25;
;;;120;Retribuciones básicas;;22.689,89;
;;;12000; Sueldos del grupo A1 y grupo A;9.215,78;;
;;;12001; Sueldos del grupo A2 y grupo B;5.899,40;;
;;;12002; Sueldos del grupo C1 y grupo C;9,65;;
;;;12003; Sueldos del grupo C2 y grupo D;32,13;;
;;;12004; Sueldos personal de agrupaciones profesionales y grupo E;7,35;;
;;;12005; Trienios;4.222,26;;
;;;12006; Pagas extraordinarias;3.303,32;;
;;;121;Retribuciones complementarias;;18.777,87;
;;;12100; Complemento de destino;8.057,50;;
;;;12101; Complemento específico;10.719,46;;
;;;12103; Otros complementos;0,91;;
;;;123;Indemnizaciones percibidas por destino en el extranjero;;46.985,49;
;;;12300; Indemnización por destino en el extranjero;46.805,49;;
;;;12301; Indemnización por educación;180,00;;
v;;;13;Laborales;;7.640,84;
;;;130;Laboral fijo;;6.709,08;
;;;13000; Retribuciones básicas;6.316,70;;
;;;13001; Otras remuneraciones;392,38;;
;;;131;Laboral eventual;;931,76;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;4.482,47;
;;;160;Cuotas sociales;;3.702,69;
v;;;16000; Seguridad Social;2.731,31;;
;;;16009; Otras;971,38;;
;;;162;Gastos sociales del personal;;779,78;
;;;16205; Seguros;779,78;;
;;;;TOTAL GASTOS DE PERSONAL;;100.576,56;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;69,45;
;;;205;Arrendamientos de mobiliario y enseres;;39,45;
;;;206;Arrendamientos de equipos para procesos de información;;30,00;
v;;;21;Reparaciones, mantenimiento y conservación;;167,80;
;;;218;Bienes situados en el exterior;;167,80;
v;;;22;Material, suministros y otros;;3.779,35;
;;;220;Material de oficina;;95,96;
;;;22015; Material de oficina en el exterior;95,96;;
;;;221;Suministros;;158,00;
;;;22115; Suministros en el exterior;158,00;;
;;;222;Comunicaciones;;223,10;
;;;22215; Comunicaciones en el exterior;223,10;;
;;;223;Transportes;;18,27;
;;;224;Primas de seguros;;28,35;
;;;225;Tributos;;20,00;
;;;22515; Tributos en el exterior;20,00;;
;;;226;Gastos diversos;;690,30;
;;;22615; Gastos diversos en el exterior;690,30;;
;;;227;Trabajos realizados por otras empresas y profesionales;;835,37;
;;;22715; Trabajos realizados por otras empresas y profesionales en el exterior;835,37;;
;;;229;Gastos de funcionamiento de los centros docentes no universitarios;;1.710,00;
v;;;23;Indemnizaciones por razón del servicio;;5.417,28;
;;;230;Dietas;;272,90;
;;;231;Locomoción;;487,25;
;;;232;Traslado;;4.645,13;
;;;233;Otras indemnizaciones;;12,00;
v;;;24;Gastos de publicaciones;;50,95;
;;;240;Gastos de edición y distribución;;50,95;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;9.484,83;
 ; ;;;;;;
v;;;3;GASTOS FINANCIEROS;;;
v;;;35;Intereses de demora y otros gastos financieros;;42,28;
v;;;352;Intereses de demora;;4,97;
v;;;359;Otros gastos financieros;;37,31;
;;;;TOTAL GASTOS FINANCIEROS;;42,28;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;49;Al exterior;;28,00;
v;;;490;Al Colegio Parque de España de Rosario (Argentina) para ayuda de sus actividades;;28,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;28,00;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;5,00;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;5,00;
;;;64;Gastos de inversiones de carácter inmaterial;;20,00;
;;;640;Gastos en inversiones de carácter inmaterial;;20,00;
;;;;TOTAL INVERSIONES REALES;;25,00;
 ; ;;;;;;
;;;;TOTAL Educación en el exterior;;110.156,67;
 ; ;;;;;;
v;;322G;;Educación compensatoria;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;1,00;
;;;227;Trabajos realizados por otras empresas y profesionales;;1,00;
;;;22706; Estudios y trabajos técnicos;1,00;;
v;;;23;Indemnizaciones por razón del servicio;;20,00;
;;;230;Dietas;;10,00;
;;;231;Locomoción;;10,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;21,00;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;45;A Comunidades Autónomas;;848,73;
v;;;451;Para actividades de Educación Compensatoria. Convenios con las Ciudades de Ceuta y Melilla.;;848,73;
v;;;48;A familias e instituciones sin fines de lucro;;619,76;
v;;;480;Actividades de formación, intercambio, aprendizaje y compensación;;619,76;
;;;48004; Para subvencionar actividades de compensación de desigualdades en educación;619,76;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;1.468,49;
 ; ;;;;;;
;;;;TOTAL Educación compensatoria;;1.489,49;
 ; ;;;;;;
v;;322L;;Inversiones en centros educativos y otras actividades educativas;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;21;Reparaciones, mantenimiento y conservación;;31,57;
;;;212;Edificios y otras construcciones;;22,87;
;;;215;Mobiliario y enseres;;8,70;
v;;;22;Material, suministros y otros;;577,60;
;;;220;Material de oficina;;17,83;
;;;22000; Ordinario no inventariable;5,31;;
;;;22001; Prensa, revistas, libros y otras publicaciones;1,57;;
;;;22002; Material informático no inventariable;10,95;;
;;;221;Suministros;;1,61;
;;;22104; Vestuario;1,61;;
;;;227;Trabajos realizados por otras empresas y profesionales;;145,10;
;;;22700; Limpieza y aseo;25,10;;
;;;22706; Estudios y trabajos técnicos;120,00;;
;;;229;Gastos de funcionamiento de los centros docentes no universitarios;;413,06;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;609,17;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;6.264,61;
v;;;480;Actividades de formación, intercambio, aprendizaje y compensación;;771,52;
;;;48005; Premios "Miguel Hernández";79,52;;
;;;48008; Premios y ayudas a centros y asociaciones sin ánimo de lucro que desarrollen actividades de Educación Especial;692,00;;
v;;;485;Becas de formación;;28,00;
v;;;486;A las federaciones y confederaciones de asociaciones de padres de alumnos en que éstas se integren;;175,45;
v;;;487;Programa de Inclusión Educativa;;400,00;
v;;;489;Otras actuaciones;;4.889,64;
;;;48902; Ayudas a actividades de alumnos;4.739,64;;
;;;48903; Premios de Educación a la Enseñanza no Universitaria;150,00;;
v;;;49;Al exterior;;4,00;
v;;;491;Cuotas a organismos internacionales y participación en programas educativos;;4,00;
;;;49103; A la Conferencia Permanente Internacional de Inspecciones SICI;4,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;6.268,61;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;83,00;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;83,00;
;;;;TOTAL INVERSIONES REALES;;83,00;
 ; ;;;;;;
;;;;TOTAL Inversiones en centros educativos y otras actividades educativas;;6.960,78;
 ; ;;;;;;
v;;323M;;Becas y ayudas a estudiantes;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;1.048,52;
;;;120;Retribuciones básicas;;566,19;
;;;12000; Sueldos del grupo A1 y grupo A;74,32;;
;;;12001; Sueldos del grupo A2 y grupo B;115,67;;
;;;12002; Sueldos del grupo C1 y grupo C;77,20;;
;;;12003; Sueldos del grupo C2 y grupo D;96,38;;
;;;12005; Trienios;99,50;;
;;;12006; Pagas extraordinarias;103,12;;
;;;121;Retribuciones complementarias;;482,33;
;;;12100; Complemento de destino;241,50;;
;;;12101; Complemento específico;240,83;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;87,83;
;;;160;Cuotas sociales;;87,83;
v;;;16000; Seguridad Social;87,83;;
;;;;TOTAL GASTOS DE PERSONAL;;1.136,35;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;172,02;
;;;227;Trabajos realizados por otras empresas y profesionales;;172,02;
;;;22706; Estudios y trabajos técnicos;172,02;;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;172,02;
 ; ;;;;;;
v;;;3;GASTOS FINANCIEROS;;;
v;;;35;Intereses de demora y otros gastos financieros;;1,00;
v;;;352;Intereses de demora;;1,00;
;;;;TOTAL GASTOS FINANCIEROS;;1,00;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;2.489.665,12;
v;;;482;Becas y ayudas al estudio de carácter general;;2.474.326,19;
;;;48200; Becas y ayudas de carácter general para estudiantes universitarios y no universitarios;1.734.526,23;;
;;;48201; Ayudas al estudio por necesidades extraordinarias;200.000,00;;
;;;48205; Compensación a las universidades de los precios públicos por los servicios académicos correspondientes a los alumnos becarios exentos de su pago;425.573,56;;
;;;48206; Compensación a las universidades públicas por las bonificaciones correspondientes a los estudiantes pertenecientes a familias numerosas de tres hijos y equiparadas;85.000,00;;
v;;;48207; Compensación a la UNED por la exención o bonificación de los precios públicos por servicios académicos a estudiantes con discapacidad;6.226,40;;
;;;48210; Ayudas excelencia estudiantes;20.000,00;;
;;;48211; Becas de estudio para los estudiantes canarios de Formación Profesional que no encuentren en su isla de residencia la oferta educativa que demanden;1.000,00;;
;;;48212; Becas de desplazamiento de estudiantes canarios de Formación Profesional y que realicen prácticas de empresas peninsulares o en cualquier estado miembro de la Unión Europea;1.000,00;;
;;;48213; Compensación sobrecostes lejanía programas movilidad de Formación Profesional y educación en Canarias;1.000,00;;
v;;;483;Becas y ayudas escolares;;4.885,00;
;;;48301; Ayudas de transporte escolar;470,00;;
;;;48302; Cuotas de seguro escolar;3.350,00;;
;;;48303; Comedores escolares;1.065,00;;
v;;;484;Otras becas y ayudas;;10.453,93;
;;;48401; Becas y ayudas de carácter especial a alumnos no universitarios;1.433,58;;
;;;48402; Becas y ayudas de carácter especial a universitarios;4.923,31;;
;;;48403; Premios y ayudas de carácter excepcional;356,65;;
v;;;48404; A la Asociación Olimpiada Española de Biología (AOEB) para la organización de la Olimpiada Iberoamericana de Biología;40,00;;
;;;48405; Ayudas para el aprendizaje de lenguas extranjeras;2.160,00;;
;;;48406; Programa de ayudas para la movilidad de estudiantes;100,00;;
;;;48408; Ayudas para libros de texto y material didáctico;1.440,39;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;2.489.665,12;
 ; ;;;;;;
;;;;TOTAL Becas y ayudas a estudiantes;;2.490.974,49;
 ; ;;;;;;
v;;000X;;Transferencias y libramientos internos;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;41;A Organismos Autónomos;;8.223,58;
v;;;411;A la Universidad Internacional Menéndez Pelayo (UIMP) para financiación de cursos de inmersión en inglés;;8.223,58;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;8.223,58;
 ; ;;;;;;
;;;;TOTAL Transferencias y libramientos internos;;8.223,58;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA;;2.662.168,71;
 ; ;;;;;;
 ; ;;;;;;
v;50;;;MECANISMO DE RECUPERACIÓN Y RESILIENCIA;;;
v;;14SB;;C19.I02 Transformación Digital de la Educación. Política Exterior;;;
;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;;;29;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;72,60;
;;;290;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;72,60;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;72,60;
 ; ;;;;;;
;;;6;INVERSIONES REALES;;;
;;;69;Inversiones reales. Mecanismo de Recuperación y Resiliencia;;251,51;
;;;692;Inversión nueva asociada al funcionamiento operativo de los servicios. Mecanismo de Recuperación y Resiliencia;;251,51;
;;;;TOTAL INVERSIONES REALES;;251,51;
 ; ;;;;;;
;;;;TOTAL C19.I02 Transformación Digital de la Educación. Política Exterior;;324,11;
 ; ;;;;;;
v;;24TA;;C20.I01 Reskilling y upskilling de la población activa ligado a cualificaciones profesionales. Fomento del Empleo;;;
;;;4;TRANSFERENCIAS CORRIENTES;;;
;;;45;A Comunidades Autónomas;;12.250,00;
;;;454;Actuaciones en Formación Profesional para el Empleo. Mecanismo de Recuperación y Resiliencia;;12.250,00;
;;;45450; Formación modular de las unidades de competencia asociadas al cuidado de las personas del sistema nacional de cualificaciones a distancia (microacreditaciones). Mecanismo de Recuperación y Resiliencia;12.250,00;;
;;;46;A Entidades Locales;;12.250,00;
;;;464;Actuaciones en Formación Profesional para el Empleo. Mecanismo de Recuperación y Resiliencia;;12.250,00;
;;;46450; Oferta modular ligada a unidades de competencia al Catálogo Nacional de Cualificaciones Profesionales en zonas en riesgo de despoblación para la cohesión territorial y social y la igualdad de género. Mecanismo de Recuperación y Resiliencia;12.250,00;;
;;;47;A empresas privadas;;24.500,00;
;;;474;Actuaciones en Formación Profesional para el Empleo. Mecanismo de Recuperación y Resiliencia;;24.500,00;
;;;47450; Oferta modular para ocupados y desempleados en materia de sostenibilidad (transición verde). Microacreditación. Mecanismo de Recuperación y Resiliencia;12.250,00;;
;;;47451; Formación reskillings y upskillings de los once sectores estratégicos para la Formación Profesional (microacreditaciones). Mecanismo de Recuperación y Resiliencia;12.250,00;;
;;;48;A familias e instituciones sin fines de lucro;;24.500,00;
;;;484;Actuaciones en Formación Profesional para el Empleo. Mecanismo de Recuperación y Resiliencia;;24.500,00;
;;;48450; Oferta modular para ocupados y desempleados en materia de sostenibilidad (transición verde). Microacreditación. Mecanismo de Recuperación y Resiliencia;12.250,00;;
;;;48451; Formación reskillings y upskillings de los once sectores estratégicos para la Formación Profesional (microacreditaciones). Mecanismo de Recuperación y Resiliencia;12.250,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;73.500,00;
 ; ;;;;;;
;;;;TOTAL C20.I01 Reskilling y upskilling de la población activa ligado a cualificaciones profesionales. Fomento del Empleo;;73.500,00;
 ; ;;;;;;
v;;32SA;;C19.I01 Competencias digitales transversales. Educación;;;
;;;4;TRANSFERENCIAS CORRIENTES;;;
;;;45;A Comunidades Autónomas;;42.000,00;
;;;450;Actuaciones en Educación Infantil y Primaria. Mecanismo de Recuperación y Resiliencia;;42.000,00;
;;;45050; Creación de una red de centros nacionales de capacitación digital en formación profesional. Mecanismo de Recuperación y Resiliencia;42.000,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;42.000,00;
 ; ;;;;;;
;;;;TOTAL C19.I01 Competencias digitales transversales. Educación;;42.000,00;
 ; ;;;;;;
v;;32SB;;C19.I02 Transformación Digital de la Educación. Educación;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;19;Gastos de personal. Mecanismo de Recuperación y Resiliencia;;1.292,82;
;;;190;Retribuciones básicas;;588,41;
;;;19000; Sueldos del grupo A1 y grupo A. Mecanismo de Recuperación y Resiliencia;222,96;;
;;;19001; Sueldos del grupo A2 y grupo B. Mecanismo de Recuperación y Resiliencia;154,24;;
;;;19005; Trienios. Mecanismo de Recuperación y Resiliencia;74,01;;
;;;19006; Pagas extraordinarias. Mecanismo de Recuperación y Resiliencia;137,20;;
;;;191;Retribuciones complementarias;;579,41;
;;;19100; Complemento de destino. Mecanismo de Recuperación y Resiliencia;196,26;;
;;;19101; Complemento específico. Mecanismo de Recuperación y Resiliencia;317,40;;
;;;19102; Indemnización por residencia. Mecanismo de Recuperación y Resiliencia;65,75;;
;;;199;Cuotas sociales;;125,00;
;;;19900; Seguridad Social. Mecanismo de Recuperación y Resiliencia;125,00;;
;;;;TOTAL GASTOS DE PERSONAL;;1.292,82;
 ; ;;;;;;
;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;;;29;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;769,55;
;;;290;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;769,55;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;769,55;
 ; ;;;;;;
;;;6;INVERSIONES REALES;;;
;;;69;Inversiones reales. Mecanismo de Recuperación y Resiliencia;;57.741,64;
;;;692;Inversión nueva asociada al funcionamiento operativo de los servicios. Mecanismo de Recuperación y Resiliencia;;57.741,64;
;;;;TOTAL INVERSIONES REALES;;57.741,64;
 ; ;;;;;;
;;;;TOTAL C19.I02 Transformación Digital de la Educación. Educación;;59.804,01;
 ; ;;;;;;
v;;32TA;;C20.I01 Reskilling y upskilling de la población activa ligado a cualificaciones profesionales. Educación;;;
;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;;;29;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;5.647,13;
;;;290;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;5.647,13;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;5.647,13;
 ; ;;;;;;
;;;4;TRANSFERENCIAS CORRIENTES;;;
;;;45;A Comunidades Autónomas;;398.510,99;
;;;455;Actuaciones en Formación Profesional. Mecanismo de Recuperación y Resiliencia;;398.510,99;
;;;45550; Plan de Choque para la Formación Profesional y la Empleabilidad. Mecanismo de Recuperación y Resiliencia;398.510,99;;
;;;46;A Entidades Locales;;3.960,00;
;;;462;Actuaciones en Formación Profesional. Mecanismo de Recuperación y Resiliencia;;3.960,00;
;;;46250; Ayudas a entidades locales para el desarrollo del Proyecto MENTOR. Mecanismo de Recuperación y Resiliencia;3.960,00;;
;;;48;A familias e instituciones sin fines de lucro;;30.682,30;
;;;483;Actuaciones en Formación Profesional para ocupados. Mecanismo de Recuperación y Resiliencia;;30.682,30;
;;;48350; Oferta modular digital para ocupados. Mecanismo de Recuperación y Resiliencia;30.682,30;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;433.153,29;
 ; ;;;;;;
;;;;TOTAL C20.I01 Reskilling y upskilling de la población activa ligado a cualificaciones profesionales. Educación;;438.800,42;
 ; ;;;;;;
v;;32TB;;C20.I02 Transformación Digital de la Formación Profesional;;;
;;;4;TRANSFERENCIAS CORRIENTES;;;
;;;45;A Comunidades Autónomas;;18.358,90;
;;;455;Actuaciones en Formación Profesional. Mecanismo de Recuperación y Resiliencia;;18.358,90;
;;;45550; Plan de Choque para la Formación Profesional y la Empleabilidad. Mecanismo de Recuperación y Resiliencia;18.358,90;;
;;;47;A empresas privadas;;25.333,89;
;;;472;Actuaciones en Formación Profesional. Mecanismo de Recuperación y Resiliencia;;25.333,89;
;;;47250; Creación de red de centros de excelencia. Mecanismo de Recuperación y Resiliencia;25.333,89;;
;;;48;A familias e instituciones sin fines de lucro;;98.922,88;
;;;482;Actuaciones en Formación Profesional. Mecanismo de Recuperación y Resiliencia;;98.922,88;
;;;48250; Creación de red de centros de excelencia. Mecanismo de Recuperación y Resiliencia;98.922,88;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;142.615,67;
 ; ;;;;;;
;;;6;INVERSIONES REALES;;;
;;;69;Inversiones reales. Mecanismo de Recuperación y Resiliencia;;444,20;
;;;692;Inversión nueva asociada al funcionamiento operativo de los servicios. Mecanismo de Recuperación y Resiliencia;;444,20;
;;;;TOTAL INVERSIONES REALES;;444,20;
 ; ;;;;;;
;;;;TOTAL C20.I02 Transformación Digital de la Formación Profesional;;143.059,87;
 ; ;;;;;;
v;;32TC;;C20.I03 Innovación e internacionalización de la formación profesional;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;19;Gastos de personal. Mecanismo de Recuperación y Resiliencia;;6.020,06;
;;;190;Retribuciones básicas;;2.197,82;
;;;19001; Sueldos del grupo A2 y grupo B. Mecanismo de Recuperación y Resiliencia;1.606,59;;
;;;19005; Trienios. Mecanismo de Recuperación y Resiliencia;53,19;;
;;;19006; Pagas extraordinarias. Mecanismo de Recuperación y Resiliencia;538,04;;
;;;191;Retribuciones complementarias;;2.578,98;
;;;19100; Complemento de destino. Mecanismo de Recuperación y Resiliencia;976,59;;
;;;19101; Complemento específico. Mecanismo de Recuperación y Resiliencia;826,23;;
;;;19102; Indemnización por residencia. Mecanismo de Recuperación y Resiliencia;776,16;;
;;;199;Cuotas sociales;;1.243,26;
;;;19900; Seguridad Social. Mecanismo de Recuperación y Resiliencia;1.243,26;;
;;;;TOTAL GASTOS DE PERSONAL;;6.020,06;
 ; ;;;;;;
;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;;;29;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;1.047,60;
;;;290;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;1.047,60;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;1.047,60;
 ; ;;;;;;
;;;4;TRANSFERENCIAS CORRIENTES;;;
;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;202,86;
;;;441;Innovación y Formación Profesional. Mecanismo de Recuperación y Resiliencia;;202,86;
;;;44150; Proyectos de mejora de calidad, transferencia de conocimiento, innovación, desarrollo y experimentación en orientación y Formación Profesional. Mecanismo de Recuperación y Resiliencia;202,86;;
;;;45;A Comunidades Autónomas;;160.042,16;
;;;451;Innovación y Formación Profesional. Mecanismo de Recuperación y Resiliencia;;478,31;
;;;45150; Proyectos de mejora de calidad, transferencia de conocimiento, innovación, desarrollo y experimentación en orientación y Formación Profesional. Mecanismo de Recuperación y Resiliencia;478,31;;
;;;455;Actuaciones en Formación Profesional. Mecanismo de Recuperación y Resiliencia;;159.563,85;
;;;45550; Plan de Choque para la Formación Profesional y la Empleabilidad. Mecanismo de Recuperación y Resiliencia;159.563,85;;
;;;46;A Entidades Locales;;386,50;
;;;461;Innovación y Formación Profesional. Mecanismo de Recuperación y Resiliencia;;386,50;
;;;46150; Proyectos de mejora de calidad, transferencia de conocimiento, innovación, desarrollo y experimentación en orientación y Formación Profesional. Mecanismo de Recuperación y Resiliencia;386,50;;
;;;47;A empresas privadas;;5.597,30;
;;;471;Innovación y Formación Profesional. Mecanismo de Recuperación y Resiliencia;;4.369,60;
;;;47150; Proyectos de mejora de calidad, transferencia de conocimiento, innovación, desarrollo y experimentación en orientación y Formación Profesional. Mecanismo de Recuperación y Resiliencia;4.369,60;;
;;;472;Actuaciones en Formación Profesional. Mecanismo de Recuperación y Resiliencia;;1.227,70;
;;;47251; Incentivos a centros para participación en programas de internacionalización. Mecanismo de Recuperación y Resiliencia;1.227,70;;
;;;48;A familias e instituciones sin fines de lucro;;19.906,75;
;;;482;Actuaciones en Formación Profesional. Mecanismo de Recuperación y Resiliencia;;9.572,30;
;;;48251; Incentivos a centros para participación en programas de internacionalización. Mecanismo de Recuperación y Resiliencia;4.772,30;;
;;;48252; Becas para estancias del profesorado. Mecanismo de Recuperación y Resiliencia;4.800,00;;
;;;486;Innovación y Formación Profesional. Mecanismo de Recuperación y Resiliencia;;10.334,45;
;;;48650; Proyectos de mejora de calidad, transferencia de conocimiento, innovación, desarrollo y experimentación en orientación y Formación Profesional. Mecanismo de Recuperación y Resiliencia;10.334,45;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;186.135,57;
 ; ;;;;;;
;;;;TOTAL C20.I03 Innovación e internacionalización de la formación profesional;;193.203,23;
 ; ;;;;;;
v;;32TR;;C20.R01 Plan de modernización de la Formación Profesional;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;19;Gastos de personal. Mecanismo de Recuperación y Resiliencia;;99,56;
;;;190;Retribuciones básicas;;46,75;
