;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO;
;;
;;
;Sección: 16 MINISTERIO DEL INTERIOR;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
;Servicio;Programa;Económica;Explicación;;Total;
;;;219;Otro inmovilizado material;;16.560,00;
v;;;22;Material, suministros y otros;;192.933,50;
;;;220;Material de oficina;;8.600,00;
;;;22000; Ordinario no inventariable;1.100,00;;
;;;22001; Prensa, revistas, libros y otras publicaciones;3.060,00;;
;;;22002; Material informático no inventariable;4.415,00;;
;;;22015; Material de oficina en el exterior;25,00;;
;;;221;Suministros;;107.001,10;
;;;22100; Energía eléctrica;16.500,00;;
;;;22101; Agua;2.500,00;;
;;;22102; Gas;2.315,00;;
;;;22103; Combustible;42.763,00;;
;;;22104; Vestuario;16.790,00;;
;;;22105; Alimentación;1.090,00;;
;;;22106; Productos farmacéuticos y material sanitario;678,00;;
;;;22107; Suministros de carácter militar y policial;2.225,00;;
;;;22108; Suministros de material deportivo, didáctico y cultural;50,00;;
v;;;22109; Labores Fábrica Nacional Moneda y Timbre;900,00;;
;;;22111; Suministros de repuestos de maquinaria, utillaje y elementos de transporte;10.861,00;;
;;;22112; Suministros de material electrónico, eléctrico y de comunicaciones;940,00;;
;;;22115; Suministros en el exterior;120,00;;
;;;22199; Otros suministros;9.269,10;;
;;;222;Comunicaciones;;24.654,00;
;;;22200; Servicios de telecomunicaciones;24.300,00;;
;;;22201; Postales y mensajería;4,00;;
;;;22215; Comunicaciones en el exterior;100,00;;
;;;22299; Otras;250,00;;
;;;223;Transportes;;140,00;
;;;224;Primas de seguros;;5.276,00;
;;;225;Tributos;;1.745,00;
;;;22500; Estatales;170,00;;
;;;22501; Autonómicos;125,00;;
v;;;22502; Locales;1.450,00;;
;;;226;Gastos diversos;;1.490,40;
;;;22602; Publicidad y propaganda;115,00;;
;;;22603; Jurídicos, contenciosos;200,00;;
;;;22606; Reuniones, conferencias y cursos;200,00;;
;;;22607; Oposiciones y pruebas selectivas;230,00;;
;;;22609; Actividades culturales y deportivas;50,00;;
v;;;22611; Gastos protocolarios y representativos derivados de actos institucionales;275,40;;
;;;22614; Daños patrimoniales en acto de servicio;195,00;;
;;;22615; Gastos diversos en el exterior;100,00;;
;;;22699; Otros;125,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;44.027,00;
;;;22700; Limpieza y aseo;32.188,00;;
;;;22704; Custodia, depósito y almacenaje;30,00;;
;;;22706; Estudios y trabajos técnicos;11.250,00;;
;;;22715; Trabajos realizados por otras empresas y profesionales en el exterior;80,00;;
;;;22799; Otros;479,00;;
v;;;23;Indemnizaciones por razón del servicio;;49.279,00;
;;;230;Dietas;;39.000,00;
;;;231;Locomoción;;6.004,00;
;;;232;Traslado;;4.000,00;
;;;233;Otras indemnizaciones;;275,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;349.855,50;
 ; ;;;;;;
v;;;3;GASTOS FINANCIEROS;;;
v;;;35;Intereses de demora y otros gastos financieros;;200,00;
v;;;352;Intereses de demora;;200,00;
;;;;TOTAL GASTOS FINANCIEROS;;200,00;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;45;A Comunidades Autónomas;;485,00;
v;;;451;A la Universidad Autónoma de Madrid por la colaboración tecnológica en el ámbito de las TICs para la Seguridad;;485,00;
v;;;48;A familias e instituciones sin fines de lucro;;278,30;
v;;;482;Al Colegio de Huérfanos de la Guardia Civil para apoyar la formación educativa y protección social de los huérfanos de los socios fallecidos;;5,00;
v;;;483;A asociaciones profesionales de la Guardia Civil;;237,30;
v;;;485;A la Fundación Guardia Civil para refuerzo de la imagen institucional y sensibilización social;;19,00;
v;;;486;Ayudas para el pago de prótesis del personal del extinto Cuerpo de Mutilados de Guerra procedente de la Guardia Civil;;17,00;
v;;;49;Al exterior;;505,00;
v;;;491;Cuotas a Organismos Internacionales;;45,00;
;;;49101; A "European Gendarmerie Force" (Eurogendfor);45,00;;
v;;;494;Cooperación policial con otros países;;200,00;
v;;;496;Cooperación Internacional: Formación;;260,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;1.268,30;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;11.844,00;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;11.844,00;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;86.227,04;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;86.227,04;
;;;;TOTAL INVERSIONES REALES;;98.071,04;
 ; ;;;;;;
v;;;8;ACTIVOS FINANCIEROS;;;
v;;;83;Concesión de préstamos fuera del Sector Público;;47,12;
v;;;830;Préstamos a corto plazo;;47,12;
;;;83008; Familias e instituciones sin fines de lucro;47,12;;
;;;;TOTAL ACTIVOS FINANCIEROS;;47,12;
 ; ;;;;;;
v;;;9;PASIVOS FINANCIEROS;;;
v;;;91;Amortización de préstamos en euros;;4,27;
v;;;911;Amortización de préstamos a largo plazo de entes del Sector Público;;4,27;
v;;;91104; Al Instituto de Crédito Oficial;4,27;;
v;;;94;Devolución de depósitos y fianzas;;0,60;
v;;;941;Devolución de fianzas;;0,60;
;;;;TOTAL PASIVOS FINANCIEROS;;4,87;
 ; ;;;;;;
;;;;TOTAL Seguridad ciudadana;;3.335.729,61;
 ; ;;;;;;
v;;132C;;Actuaciones policiales en materia de droga;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;29.705,47;
;;;120;Retribuciones básicas;;12.324,82;
;;;12000; Sueldos del grupo A1 y grupo A;490,52;;
;;;12001; Sueldos del grupo A2 y grupo B;1.233,86;;
;;;12002; Sueldos del grupo C1 y grupo C;6.282,33;;
;;;12005; Trienios;2.204,76;;
;;;12006; Pagas extraordinarias;2.113,35;;
;;;121;Retribuciones complementarias;;17.323,44;
;;;12102; Indemnización por residencia;525,58;;
;;;12104; Complemento de destino Fuerzas y Cuerpos de Seguridad;4.154,77;;
;;;12105; Complemento específico general Fuerzas y Cuerpos de Seguridad;5.820,44;;
;;;12106; Complemento específico singular Fuerzas y Cuerpos de Seguridad;6.749,06;;
;;;12107; Otros complementos Fuerzas y Cuerpos de Seguridad;73,59;;
;;;122;Retribuciones en especie;;57,21;
;;;12201; Vestuario;57,21;;
;;;;TOTAL GASTOS DE PERSONAL;;29.705,47;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;21;Reparaciones, mantenimiento y conservación;;15,00;
;;;213;Maquinaria, instalaciones y utillaje;;3,00;
;;;214;Elementos de transporte;;12,00;
v;;;22;Material, suministros y otros;;292,00;
;;;220;Material de oficina;;30,00;
;;;22000; Ordinario no inventariable;30,00;;
;;;221;Suministros;;262,00;
;;;22103; Combustible;180,00;;
;;;22104; Vestuario;50,00;;
;;;22107; Suministros de carácter militar y policial;20,00;;
;;;22199; Otros suministros;12,00;;
v;;;23;Indemnizaciones por razón del servicio;;202,00;
;;;230;Dietas;;199,00;
;;;231;Locomoción;;3,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;509,00;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;100,00;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;100,00;
;;;;TOTAL INVERSIONES REALES;;100,00;
 ; ;;;;;;
;;;;TOTAL Actuaciones policiales en materia de droga;;30.314,47;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE LA GUARDIA CIVIL;;3.670.911,47;
 ; ;;;;;;
 ; ;;;;;;
v;05;;;SECRETARÍA GENERAL DE INSTITUCIONES PENITENCIARIAS;;;
v;;133A;;Centros e Instituciones Penitenciarias;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;138,82;
;;;100;Retribuciones básicas y otras remuneraciones;;138,82;
;;;10000; Retribuciones básicas;38,25;;
;;;10001; Retribuciones complementarias;100,57;;
v;;;12;Funcionarios;;787.727,86;
;;;120;Retribuciones básicas;;364.327,94;
;;;12000; Sueldos del grupo A1 y grupo A;20.557,13;;
;;;12001; Sueldos del grupo A2 y grupo B;18.803,53;;
;;;12002; Sueldos del grupo C1 y grupo C;204.522,79;;
;;;12003; Sueldos del grupo C2 y grupo D;160,63;;
;;;12005; Trienios;56.221,22;;
;;;12006; Pagas extraordinarias;64.062,64;;
;;;121;Retribuciones complementarias;;423.398,67;
;;;12100; Complemento de destino;125.505,47;;
;;;12101; Complemento específico;285.340,95;;
;;;12102; Indemnización por residencia;8.117,73;;
;;;12103; Otros complementos;3.904,19;;
;;;12104; Complemento de destino Fuerzas y Cuerpos de Seguridad;114,34;;
;;;12105; Complemento específico general Fuerzas y Cuerpos de Seguridad;150,96;;
;;;12106; Complemento específico singular Fuerzas y Cuerpos de Seguridad;265,03;;
;;;122;Retribuciones en especie;;1,25;
;;;12201; Vestuario;1,25;;
v;;;13;Laborales;;68.183,10;
;;;130;Laboral fijo;;61.768,28;
;;;13000; Retribuciones básicas;45.567,62;;
;;;13001; Otras remuneraciones;16.200,66;;
;;;131;Laboral eventual;;6.414,82;
v;;;15;Incentivos al rendimiento;;48.549,01;
v;;;150;Productividad;;48.452,78;
v;;;151;Gratificaciones;;96,23;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;77.071,87;
;;;160;Cuotas sociales;;64.448,86;
v;;;16000; Seguridad Social;64.448,86;;
;;;162;Gastos sociales del personal;;12.623,01;
v;;;16200; Formación y perfeccionamiento del personal;162,78;;
;;;16202; Transporte de personal;8.816,83;;
v;;;16204; Acción social;1.964,15;;
;;;16205; Seguros;1.036,12;;
;;;16209; Otros;643,13;;
;;;;TOTAL GASTOS DE PERSONAL;;981.670,66;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;3.405,00;
v;;;202;Arrendamientos de edificios y otras construcciones;;3.375,00;
;;;203;Arrendamientos de maquinaria, instalaciones y utillaje;;30,00;
v;;;21;Reparaciones, mantenimiento y conservación;;33.641,94;
;;;212;Edificios y otras construcciones;;28.366,67;
;;;213;Maquinaria, instalaciones y utillaje;;2.290,96;
;;;214;Elementos de transporte;;26,05;
;;;215;Mobiliario y enseres;;438,48;
;;;216;Equipos para procesos de la información;;2.519,78;
v;;;22;Material, suministros y otros;;261.335,95;
;;;220;Material de oficina;;3.793,12;
;;;22000; Ordinario no inventariable;2.230,92;;
;;;22001; Prensa, revistas, libros y otras publicaciones;214,15;;
;;;22002; Material informático no inventariable;1.348,05;;
;;;221;Suministros;;228.595,83;
;;;22100; Energía eléctrica;44.245,88;;
;;;22101; Agua;7.047,41;;
;;;22102; Gas;17.326,76;;
;;;22103; Combustible;14.463,92;;
;;;22104; Vestuario;7.737,92;;
;;;22105; Alimentación;72.572,17;;
;;;22106; Productos farmacéuticos y material sanitario;38.861,40;;
;;;22108; Suministros de material deportivo, didáctico y cultural;1.145,49;;
v;;;22109; Labores Fábrica Nacional Moneda y Timbre;50,00;;
;;;22111; Suministros de repuestos de maquinaria, utillaje y elementos de transporte;7.748,12;;
;;;22112; Suministros de material electrónico, eléctrico y de comunicaciones;4.039,46;;
;;;22199; Otros suministros;13.357,30;;
;;;222;Comunicaciones;;60,60;
;;;22200; Servicios de telecomunicaciones;30,00;;
;;;22201; Postales y mensajería;30,60;;
;;;223;Transportes;;3.184,57;
;;;224;Primas de seguros;;7,36;
;;;225;Tributos;;2.153,16;
;;;22500; Estatales;80,76;;
;;;22501; Autonómicos;494,62;;
v;;;22502; Locales;1.577,78;;
;;;226;Gastos diversos;;2.557,87;
v;;;22601; Atenciones protocolarias y representativas;2,08;;
;;;22602; Publicidad y propaganda;69,67;;
;;;22603; Jurídicos, contenciosos;1.722,35;;
;;;22606; Reuniones, conferencias y cursos;219,85;;
;;;22607; Oposiciones y pruebas selectivas;200,87;;
;;;22609; Actividades culturales y deportivas;264,28;;
v;;;22611; Gastos protocolarios y representativos derivados de actos institucionales;8,32;;
;;;22614; Daños patrimoniales en acto de servicio;2,51;;
;;;22699; Otros;67,94;;
;;;227;Trabajos realizados por otras empresas y profesionales;;20.983,44;
;;;22700; Limpieza y aseo;6.054,60;;
;;;22701; Seguridad;4.961,80;;
;;;22704; Custodia, depósito y almacenaje;8,15;;
;;;22706; Estudios y trabajos técnicos;2.503,55;;
;;;22799; Otros;7.455,34;;
v;;;23;Indemnizaciones por razón del servicio;;1.548,45;
;;;230;Dietas;;427,12;
;;;231;Locomoción;;491,65;
;;;232;Traslado;;0,26;
;;;233;Otras indemnizaciones;;629,42;
v;;;25;Conciertos de asistencia sanitaria;;14.927,15;
;;;259;Otros conciertos de asistencia sanitaria;;14.927,15;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;314.858,49;
 ; ;;;;;;
v;;;3;GASTOS FINANCIEROS;;;
v;;;35;Intereses de demora y otros gastos financieros;;15,62;
v;;;352;Intereses de demora;;15,62;
;;;;TOTAL GASTOS FINANCIEROS;;15,62;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;12.862,34;
v;;;441;A la Universidad Nacional de Educación a Distancia para estudios universitarios de los reclusos;;632,70;
v;;;442;A Trabajo Penitenciario y Formación para el Empleo;;12.229,64;
v;;;46;A Entidades Locales;;511,00;
v;;;464;Depósitos Municipales;;511,00;
v;;;48;A familias e instituciones sin fines de lucro;;3.922,62;
v;;;481;Transferencia a la Conferencia Episcopal para atención del culto en centros penitenciarios;;608,50;
v;;;482;Para atenciones de los internos, liberados y familiares;;701,50;
v;;;483;Cofinanciación de redes de recursos para atención de personas sometidas a medidas de seguridad, suspensión de la pena y reglas de conducta del Código Penal, así como a enfermos de SIDA e integración social de niños en Unidades de Madres y programa de violencia de género;;400,00;
v;;;484;A la Federación Española de Municipios y Provincias, para trabajo en favor de la comunidad y arresto de fin de semana;;16,00;
v;;;485;Premios de investigación en materia penitenciaria;;5,00;
v;;;486;A los condenados a la pena de trabajos en beneficio de la comunidad;;2.020,62;
;;;48601; Para seguros sociales;2.020,62;;
v;;;487;A la Comisión Islámica de España, para la atención del culto en centros penitenciarios;;21,00;
v;;;488;A la Cruz Roja Española para el cumplimiento de trabajos en beneficio de la comunidad;;96,00;
v;;;489;A Cáritas Española para facilitar la aplicación de los programas con personas sentenciadas a penas no privativas de libertad;;54,00;
v;;;49;Al exterior;;8,00;
v;;;491;A la Organización Europea de Servicios Penitenciarios y Correccionales (EUROPRIS);;8,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;17.303,96;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;12.213,67;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;12.213,67;
;;;;TOTAL INVERSIONES REALES;;12.213,67;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;100,20;
v;;;740;A Trabajo Penitenciario y Formación para el Empleo;;100,20;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;100,20;
 ; ;;;;;;
v;;;8;ACTIVOS FINANCIEROS;;;
v;;;83;Concesión de préstamos fuera del Sector Público;;95,19;
v;;;830;Préstamos a corto plazo;;95,19;
;;;83008; Familias e instituciones sin fines de lucro;95,19;;
;;;;TOTAL ACTIVOS FINANCIEROS;;95,19;
 ; ;;;;;;
;;;;TOTAL Centros e Instituciones Penitenciarias;;1.326.257,79;
 ; ;;;;;;
;;;;TOTAL SECRETARÍA GENERAL DE INSTITUCIONES PENITENCIARIAS;;1.326.257,79;
 ; ;;;;;;
 ; ;;;;;;
;;;;TOTAL MINISTERIO DEL INTERIOR;;10.259.247,95;
;;



