;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO;
;;
;;
;Sección: 15 MINISTERIO DE HACIENDA;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
;Servicio;Programa;Económica;Explicación;;Total;
v;;;12;Funcionarios;;6.540,85;
;;;120;Retribuciones básicas;;2.906,34;
;;;12000; Sueldos del grupo A1 y grupo A;824,96;;
;;;12001; Sueldos del grupo A2 y grupo B;700,48;;
;;;12002; Sueldos del grupo C1 y grupo C;202,66;;
;;;12003; Sueldos del grupo C2 y grupo D;124,50;;
;;;12005; Trienios;538,96;;
;;;12006; Pagas extraordinarias;514,78;;
;;;121;Retribuciones complementarias;;3.634,51;
;;;12100; Complemento de destino;1.385,65;;
;;;12101; Complemento específico;2.248,86;;
v;;;13;Laborales;;25,46;
;;;130;Laboral fijo;;25,46;
;;;13000; Retribuciones básicas;22,43;;
;;;13001; Otras remuneraciones;3,03;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;760,00;
;;;160;Cuotas sociales;;760,00;
v;;;16000; Seguridad Social;760,00;;
;;;;TOTAL GASTOS DE PERSONAL;;7.458,52;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;21;Reparaciones, mantenimiento y conservación;;53,21;
;;;215;Mobiliario y enseres;;24,09;
;;;216;Equipos para procesos de la información;;29,12;
v;;;22;Material, suministros y otros;;247,94;
;;;220;Material de oficina;;26,00;
;;;22001; Prensa, revistas, libros y otras publicaciones;18,00;;
;;;22002; Material informático no inventariable;8,00;;
;;;221;Suministros;;1,00;
;;;22199; Otros suministros;1,00;;
;;;225;Tributos;;14,00;
v;;;22502; Locales;14,00;;
;;;226;Gastos diversos;;13,02;
v;;;22601; Atenciones protocolarias y representativas;7,02;;
;;;22606; Reuniones, conferencias y cursos;6,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;193,92;
;;;22706; Estudios y trabajos técnicos;193,92;;
v;;;23;Indemnizaciones por razón del servicio;;62,66;
;;;230;Dietas;;10,66;
;;;231;Locomoción;;16,00;
;;;233;Otras indemnizaciones;;36,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;363,81;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;258,37;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;258,37;
;;;64;Gastos de inversiones de carácter inmaterial;;818,00;
;;;640;Gastos en inversiones de carácter inmaterial;;818,00;
;;;;TOTAL INVERSIONES REALES;;1.076,37;
 ; ;;;;;;
v;;;8;ACTIVOS FINANCIEROS;;;
v;;;87;Aportaciones patrimoniales;;16.000.000,00;
v;;;877;Aportación Patrimonial al Fondo de Financiación a Comunidades Autónomas;;15.000.000,00;
v;;;878;Aportación Patrimonial al Fondo de Financiación a Entidades Locales;;1.000.000,00;
;;;;TOTAL ACTIVOS FINANCIEROS;;16.000.000,00;
 ; ;;;;;;
;;;;TOTAL Coordinación y relaciones financieras con los Entes Territoriales;;16.008.898,70;
 ; ;;;;;;
;;;;TOTAL SECRETARÍA GENERAL DE FINANCIACIÓN AUTONÓMICA Y LOCAL;;16.008.898,70;
 ; ;;;;;;
 ; ;;;;;;
v;50;;;MECANISMO DE RECUPERACIÓN Y RESILIENCIA;;;
v;;42KD;;C11.I04 Plan de Transición Energética en la Administración General del Estado;;;
;;;8;ACTIVOS FINANCIEROS;;;
;;;85;Adquisición de acciones y participaciones del Sector Público;;30.410,76;
v;;;859;Adquisición de acciones y participaciones del Sector Público. Mecanismo de Recuperación y Resiliencia;;30.410,76;
;;;;TOTAL ACTIVOS FINANCIEROS;;30.410,76;
 ; ;;;;;;
;;;;TOTAL C11.I04 Plan de Transición Energética en la Administración General del Estado;;30.410,76;
 ; ;;;;;;
v;;93KE;;C11.I05 Transformación de la Administración para la Ejecución del PRTR. Administración Financiera y Tributaria;;;
;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;;;29;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;467,00;
;;;290;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;467,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;467,00;
 ; ;;;;;;
;;;;TOTAL C11.I05 Transformación de la Administración para la Ejecución del PRTR. Administración Financiera y Tributaria;;467,00;
 ; ;;;;;;
v;;000X;;Transferencias y libramientos internos;;;
;;;4;TRANSFERENCIAS CORRIENTES;;;
;;;41;A Organismos Autónomos;;2.941,00;
v;;;410;Al Instituto de Estudios Fiscales. Mecanismo de Recuperación y Resiliencia;;2.941,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;2.941,00;
 ; ;;;;;;
;;;;TOTAL Transferencias y libramientos internos;;2.941,00;
 ; ;;;;;;
;;;;TOTAL MECANISMO DE RECUPERACIÓN Y RESILIENCIA;;33.818,76;
 ; ;;;;;;
 ; ;;;;;;
;;;;TOTAL MINISTERIO DE HACIENDA;;19.244.352,52;
;;



