;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO;
;;
;;
;Sección: 24 MINISTERIO DE CULTURA;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
;Servicio;Programa;Económica;Explicación;;Total;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;7.408,00;
 ; ;;;;;;
;;;;TOTAL Museos;;86.566,36;
 ; ;;;;;;
v;;333B;;Exposiciones;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;288,54;
;;;120;Retribuciones básicas;;148,31;
;;;12000; Sueldos del grupo A1 y grupo A;14,57;;
;;;12001; Sueldos del grupo A2 y grupo B;63,00;;
;;;12002; Sueldos del grupo C1 y grupo C;9,46;;
;;;12003; Sueldos del grupo C2 y grupo D;7,87;;
;;;12005; Trienios;27,19;;
;;;12006; Pagas extraordinarias;26,22;;
;;;121;Retribuciones complementarias;;140,23;
;;;12100; Complemento de destino;65,67;;
;;;12101; Complemento específico;74,56;;
v;;;13;Laborales;;24,14;
;;;130;Laboral fijo;;24,14;
;;;13000; Retribuciones básicas;24,14;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;15,08;
;;;160;Cuotas sociales;;15,08;
v;;;16000; Seguridad Social;15,08;;
;;;;TOTAL GASTOS DE PERSONAL;;327,76;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;17,00;
;;;209;Cánones;;17,00;
v;;;21;Reparaciones, mantenimiento y conservación;;14,00;
;;;212;Edificios y otras construcciones;;14,00;
v;;;22;Material, suministros y otros;;748,29;
;;;220;Material de oficina;;7,95;
;;;22000; Ordinario no inventariable;3,15;;
;;;22001; Prensa, revistas, libros y otras publicaciones;2,90;;
;;;22002; Material informático no inventariable;1,90;;
;;;221;Suministros;;3,00;
;;;22199; Otros suministros;3,00;;
;;;222;Comunicaciones;;7,00;
;;;22201; Postales y mensajería;7,00;;
;;;223;Transportes;;95,00;
;;;225;Tributos;;2,00;
v;;;22502; Locales;2,00;;
;;;226;Gastos diversos;;96,02;
;;;22602; Publicidad y propaganda;28,77;;
;;;22606; Reuniones, conferencias y cursos;60,00;;
;;;22699; Otros;7,25;;
;;;227;Trabajos realizados por otras empresas y profesionales;;537,32;
;;;22706; Estudios y trabajos técnicos;537,32;;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;779,29;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;46;A Entidades Locales;;100,00;
v;;;468;A Bilbao Arte para su proyecto de ampliación;;100,00;
v;;;47;A empresas privadas;;300,00;
v;;;471;Ayudas a la promoción del arte contemporáneo español;;300,00;
v;;;48;A familias e instituciones sin fines de lucro;;60,00;
v;;;481;Premios nacionales;;60,00;
;;;48102; Premio Nacional de Artes Plásticas;30,00;;
;;;48104; Premio Nacional de Fotografía;30,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;460,00;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;27,24;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;27,24;
;;;;TOTAL INVERSIONES REALES;;27,24;
 ; ;;;;;;
;;;;TOTAL Exposiciones;;1.594,29;
 ; ;;;;;;
v;;337B;;Conservación y restauración de bienes culturales;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;1.466,44;
;;;120;Retribuciones básicas;;746,89;
;;;12000; Sueldos del grupo A1 y grupo A;284,17;;
;;;12001; Sueldos del grupo A2 y grupo B;144,91;;
;;;12002; Sueldos del grupo C1 y grupo C;85,15;;
;;;12003; Sueldos del grupo C2 y grupo D;21,65;;
;;;12005; Trienios;76,74;;
;;;12006; Pagas extraordinarias;134,27;;
;;;121;Retribuciones complementarias;;719,55;
;;;12100; Complemento de destino;346,25;;
;;;12101; Complemento específico;373,30;;
v;;;13;Laborales;;2.340,18;
;;;130;Laboral fijo;;2.233,59;
;;;13000; Retribuciones básicas;2.210,48;;
;;;13001; Otras remuneraciones;23,11;;
;;;131;Laboral eventual;;106,59;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;858,88;
;;;160;Cuotas sociales;;858,88;
v;;;16000; Seguridad Social;858,88;;
;;;;TOTAL GASTOS DE PERSONAL;;4.665,50;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;24,00;
;;;203;Arrendamientos de maquinaria, instalaciones y utillaje;;22,00;
;;;205;Arrendamientos de mobiliario y enseres;;1,00;
;;;209;Cánones;;1,00;
v;;;21;Reparaciones, mantenimiento y conservación;;548,00;
;;;212;Edificios y otras construcciones;;300,00;
;;;213;Maquinaria, instalaciones y utillaje;;154,00;
;;;214;Elementos de transporte;;1,00;
;;;215;Mobiliario y enseres;;23,00;
;;;216;Equipos para procesos de la información;;70,00;
v;;;22;Material, suministros y otros;;921,50;
;;;220;Material de oficina;;28,40;
;;;22000; Ordinario no inventariable;10,00;;
;;;22001; Prensa, revistas, libros y otras publicaciones;3,00;;
;;;22002; Material informático no inventariable;15,40;;
;;;221;Suministros;;177,00;
;;;22100; Energía eléctrica;25,00;;
;;;22101; Agua;13,00;;
;;;22103; Combustible;20,00;;
;;;22104; Vestuario;1,00;;
;;;22199; Otros suministros;118,00;;
;;;222;Comunicaciones;;10,10;
;;;22200; Servicios de telecomunicaciones;10,00;;
;;;22201; Postales y mensajería;0,10;;
;;;223;Transportes;;10,00;
;;;225;Tributos;;25,00;
v;;;22502; Locales;25,00;;
;;;226;Gastos diversos;;156,00;
;;;22606; Reuniones, conferencias y cursos;155,00;;
;;;22699; Otros;1,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;515,00;
;;;22700; Limpieza y aseo;35,00;;
;;;22701; Seguridad;10,00;;
;;;22706; Estudios y trabajos técnicos;200,00;;
;;;22799; Otros;270,00;;
v;;;23;Indemnizaciones por razón del servicio;;350,00;
;;;230;Dietas;;120,00;
;;;231;Locomoción;;145,00;
;;;233;Otras indemnizaciones;;85,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;1.843,50;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;70,00;
v;;;481;Premios nacionales;;30,00;
;;;48101; Premio Nacional de Conservación y Restauración de Bienes Culturales;30,00;;
v;;;485;Transferencias a instituciones culturales;;40,00;
v;;;48503; A la Fundación Docomomo Ibérico para proyectos de difusión, publicaciones y exposiciones sobre la conservación de la arquitectura y urbanismo del Movimiento Moderno;20,00;;
v;;;48508; A la Fundación Santa María de Albarracín para proyectos de conservación y restauración y para formación en áreas de la España Vaciada;20,00;;
v;;;49;Al exterior;;60,00;
v;;;491;Cuotas a organismos internacionales y para proyectos de cooperación internacional;;60,00;
;;;49105; A la Red Internacional para la Construcción, la Arquitectura y el Urbanismo Tradicionales (INTBAU) para proyectos de formación y difusión de oficios tradicionales relacionados con la arquitectura promovidos por la Richard H. Driehaus Foundation;20,00;;
;;;49121; European Research Infrastructure for Heritage Science (E-RISH.es), para pago de la cuota;40,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;130,00;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;60;Inversión nueva en infraestructuras y bienes destinados al uso general;;4.000,00;
;;;601;Otras;;4.000,00;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;791,93;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;791,93;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;13.141,00;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;13.131,00;
v;;;631;Inversiones producto del 2% cultural, artículo 68 Ley 16/85, de 25 de Junio, del Patrimonio Histórico Español, para obras de conservación y restauración de bienes culturales;;10,00;
;;;64;Gastos de inversiones de carácter inmaterial;;700,00;
;;;640;Gastos en inversiones de carácter inmaterial;;700,00;
;;;;TOTAL INVERSIONES REALES;;18.632,93;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;75;A Comunidades Autónomas;;78,00;
v;;;756;Ayudas en concurrencia competitiva a proyectos de salvaguardia del patrimonio cultural inmaterial;;78,00;
v;;;76;A Entidades Locales;;12.943,00;
v;;;760;A ayuntamientos, diputaciones y otros entes locales;;12.865,00;
v;;;76001; Al Ayuntamiento de Toledo para la recuperación y musealización del yacimiento arqueológico de la Vega Baja;400,00;;
v;;;76003; Al Ayuntamiento de Sestao para la restauración del Alto Horno de Sestao;200,00;;
v;;;76004; Al Ajuntament de Portbou para Proyecto de la Casa de Walter Benjamin;30,00;;
v;;;76008; Al Ayuntamiento de Rubielos de Mora para intervención en el Castillo;500,00;;
v;;;76009; Al Ayuntamiento de Montalbán para restauración de la Iglesia;700,00;;
v;;;76010; Al Ayuntamiento de Manzanera para las Murallas;100,00;;
v;;;76011; Al Ayuntamiento de Basauri para restauración del Edificio "La Basconia";4.000,00;;
v;;;76012; Al Ayuntamiento de Eibar para el plan especial de rehabilitación integrada del Área de Murrategi;3.000,00;;
v;;;76013; Al Ayuntamiento del Valle de Aranguren para investigaciones, excavaciones arqueológicas y actuaciones de puesta en valor y musealizacion del yacimiento arqueológico situado en el Monte Irulegi;300,00;;
v;;;76014; Al Ayuntamiento de Amposta para la rehabilitación del convento y antiguo colegio de Les Carmelites Missioneres Teresianes de Amposta;3.000,00;;
v;;;76016; Al Ayuntamiento de Benifairó de les Valls para la rehabilitación del Palau Vives de Canyamàs en Benifairó de les Valls (BIC);300,00;;
v;;;76017; Al Ayuntamiento de Benifairó de la Valldigna para la restauración del Castell de Marinyen en Benifairó de la Valldigna;200,00;;
v;;;76020; Al Ajuntament de Lladurs para cierre perimetral del conjunto histórico (BCIN) del Castell de Lladurs;35,00;;
v;;;76067; Al Ayuntamiento de Segovia para trabajos de restauración en el Acueducto;100,00;;
v;;;766;Ayudas en concurrencia competitiva a proyectos de salvaguardia del patrimonio cultural inmaterial;;78,00;
v;;;78;A familias e instituciones sin fines de lucro;;499,00;
v;;;784;A otras instituciones sin fines de lucro;;380,00;
v;;;78401; A la Asociación Cultural Casino Llagosterenc para mejora de las instalaciones del Casino Llagosterenc;100,00;;
v;;;78402; A la Parròquia de Sant Feliu de Sabadell para la renovación de la instalación eléctrica e iluminación;80,00;;
v;;;78403; A la Congregación de Mercedarios para rehabilitación de las cubiertas del Convent Mercedari de Sant Ramon Nonat;200,00;;
v;;;786;Ayudas en concurrencia competitiva a proyectos de salvaguardia del patrimonio cultural inmaterial;;78,00;
v;;;787;A la Diócesis de Lugo para trabajos de mejora en el Monasterio San Vicente do Pino (Monforte de Lemos);;41,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;13.520,00;
 ; ;;;;;;
;;;;TOTAL Conservación y restauración de bienes culturales;;38.791,93;
 ; ;;;;;;
v;;337C;;Protección del Patrimonio Histórico;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;61,04;
;;;100;Retribuciones básicas y otras remuneraciones;;61,04;
;;;10000; Retribuciones básicas;18,91;;
;;;10001; Retribuciones complementarias;42,13;;
v;;;12;Funcionarios;;2.053,39;
;;;120;Retribuciones básicas;;1.010,73;
;;;12000; Sueldos del grupo A1 y grupo A;311,49;;
;;;12001; Sueldos del grupo A2 y grupo B;304,20;;
;;;12002; Sueldos del grupo C1 y grupo C;59,48;;
;;;12003; Sueldos del grupo C2 y grupo D;61,31;;
;;;12005; Trienios;84,82;;
;;;12006; Pagas extraordinarias;189,43;;
;;;121;Retribuciones complementarias;;1.042,66;
;;;12100; Complemento de destino;495,82;;
;;;12101; Complemento específico;546,84;;
v;;;13;Laborales;;157,55;
;;;130;Laboral fijo;;157,55;
;;;13000; Retribuciones básicas;149,03;;
;;;13001; Otras remuneraciones;8,52;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;297,66;
;;;160;Cuotas sociales;;297,66;
v;;;16000; Seguridad Social;297,66;;
;;;;TOTAL GASTOS DE PERSONAL;;2.569,64;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;15,00;
;;;209;Cánones;;15,00;
v;;;22;Material, suministros y otros;;1.745,64;
;;;220;Material de oficina;;14,35;
;;;22000; Ordinario no inventariable;6,65;;
;;;22001; Prensa, revistas, libros y otras publicaciones;3,90;;
;;;22002; Material informático no inventariable;3,80;;
;;;223;Transportes;;110,00;
;;;224;Primas de seguros;;2,00;
;;;226;Gastos diversos;;469,69;
v;;;22601; Atenciones protocolarias y representativas;2,34;;
;;;22603; Jurídicos, contenciosos;209,00;;
;;;22606; Reuniones, conferencias y cursos;240,00;;
;;;22699; Otros;18,35;;
;;;227;Trabajos realizados por otras empresas y profesionales;;1.149,60;
;;;22706; Estudios y trabajos técnicos;1.149,60;;
v;;;23;Indemnizaciones por razón del servicio;;290,00;
;;;230;Dietas;;155,00;
;;;231;Locomoción;;55,00;
;;;233;Otras indemnizaciones;;80,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;2.050,64;
 ; ;;;;;;
v;;;3;GASTOS FINANCIEROS;;;
v;;;35;Intereses de demora y otros gastos financieros;;5,00;
v;;;352;Intereses de demora;;5,00;
;;;;TOTAL GASTOS FINANCIEROS;;5,00;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;450,00;
v;;;441;A la Fundación Centro Nacional del Vidrio para sus gastos de funcionamiento;;450,00;
v;;;45;A Comunidades Autónomas;;640,00;
v;;;459;Transferencias a instituciones culturales;;640,00;
v;;;45903; Aportación institucional al Consorcio de la Ciudad Monumental, Histórico-Artística y Arqueológica de Mérida para gastos de funcionamiento;80,00;;
v;;;45907; A la Fundación Real Fábrica de Tapices para el desarrollo de sus actividades;510,00;;
v;;;45908; A la Sociedad Regional de Educación, Cultura y Deporte para actividades del Centro de Categoría 2 UNESCO;50,00;;
v;;;48;A familias e instituciones sin fines de lucro;;425,00;
v;;;485;Transferencias a instituciones culturales;;395,00;
v;;;48500; A la Fundación Catedral Santa María;100,00;;
v;;;48502; Al Grupo Ciudades Patrimonio de la Humanidad de España para actividades de puesta en valor de las ciudades declaradas Patrimonio Mundial;150,00;;
v;;;48511; A la Fundación del Toro de Lidia para la compilación del conjunto de conocimientos y actividades artísticas, creativas y productivas que integran la Tauromaquia como patrimonio cultural y su difusión en el entorno digital;35,00;;
v;;;48512; A Hispania Nostra para el desarrollo de sus actividades;65,00;;
v;;;48517; A la Asociación Urbs Regia para actividades culturales;15,00;;
v;;;48519; A la Alianza de Paisajes Culturales para promoción y difusión de los paisajes culturales declarados Patrimonio Mundial en España;30,00;;
v;;;487;Otras ayudas, subvenciones y premios;;30,00;
;;;48700; Premio Nacional de Tauromaquia;30,00;;
v;;;49;Al exterior;;58,83;
v;;;491;Cuotas a organismos internacionales y para proyectos de cooperación internacional;;58,83;
;;;49106; Al European Archaeological Council para el pago de la cuota;5,00;;
;;;49107; Al Consejo de Europa para cuota anual de Itinerarios Culturales Europeos;30,00;;
;;;49108; Cuota al Consejo Internacional de Monumentos y Sitios (ICOMOS). Comité Nacional Español;3,00;;
;;;49112; A Spain-USA Foundation para actividades de difusión del patrimonio histórico español;20,00;;
;;;49113; A ICOM España para pago de la cuota;0,83;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;1.573,83;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;6.724,50;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;6.698,50;
v;;;621;Inversiones producto del 2% cultural, artículo 68 Ley 16/85, de 25 de junio,del Patrimonio Histórico Español para adquisición de bienes culturales;;25,00;
;;;622;Pago de indemnizaciones a que se refiere la Ley 36/1994, de 23 de diciembre, de incorporación de la Directiva 93/7 de la CEE relativa a la restitución de bienes culturales que hayan salido del territorio de un estado miembro y pago de los costes derivados de la devolución de bienes culturales previsto en el instrumento de adhesión de España al Convenio UNIDROIT sobre bienes culturales robados o exportados ilegalmente de 24 de junio de 1995;;1,00;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;63,00;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;63,00;
;;;64;Gastos de inversiones de carácter inmaterial;;150,00;
;;;640;Gastos en inversiones de carácter inmaterial;;150,00;
;;;;TOTAL INVERSIONES REALES;;6.937,50;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;76;A Entidades Locales;;660,00;
v;;;760;A ayuntamientos, diputaciones y otros entes locales;;160,00;
v;;;76065; Aportación institucional al Consorcio de la Ciudad Romana de Pollentia;60,00;;
v;;;76066; Al Ayuntamiento de Baza para actividades de conservación, investigación y puesta en valor del yacimiento de Cerro del Santuario;100,00;;
v;;;761;Ayudas a proyectos de conservación, protección y difusión de bienes declarados Patrimonio Mundial;;500,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;660,00;
 ; ;;;;;;
;;;;TOTAL Protección del Patrimonio Histórico;;13.796,61;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE PATRIMONIO CULTURAL Y BELLAS ARTES;;167.773,66;
 ; ;;;;;;
 ; ;;;;;;
v;06;;;SECRETARÍA DE ESTADO DE CULTURA;;;
v;;144A;;Cooperación, promoción y difusión cultural en el exterior;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;315,39;
;;;120;Retribuciones básicas;;152,49;
;;;12000; Sueldos del grupo A1 y grupo A;59,50;;
;;;12001; Sueldos del grupo A2 y grupo B;12,86;;
;;;12002; Sueldos del grupo C1 y grupo C;28,97;;
;;;12005; Trienios;22,60;;
;;;12006; Pagas extraordinarias;28,56;;
;;;121;Retribuciones complementarias;;162,90;
;;;12100; Complemento de destino;74,52;;
;;;12101; Complemento específico;88,38;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;18,28;
;;;160;Cuotas sociales;;18,28;
v;;;16000; Seguridad Social;18,28;;
;;;;TOTAL GASTOS DE PERSONAL;;333,67;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;2,00;
;;;209;Cánones;;2,00;
v;;;22;Material, suministros y otros;;722,20;
;;;220;Material de oficina;;0,60;
;;;22002; Material informático no inventariable;0,60;;
;;;221;Suministros;;1,20;
;;;22199; Otros suministros;1,20;;
;;;222;Comunicaciones;;0,60;
;;;22201; Postales y mensajería;0,60;;
;;;223;Transportes;;40,40;
;;;224;Primas de seguros;;10,00;
;;;226;Gastos diversos;;154,40;
;;;22606; Reuniones, conferencias y cursos;134,40;;
;;;22615; Gastos diversos en el exterior;20,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;515,00;
;;;22706; Estudios y trabajos técnicos;515,00;;
v;;;23;Indemnizaciones por razón del servicio;;92,35;
;;;230;Dietas;;32,00;
;;;231;Locomoción;;60,35;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;816,55;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;709,99;
v;;;483;Premio Luso Español;;37,50;
v;;;485;A familias e instituciones sin fines de lucro para cooperación cultural y becas;;349,50;
;;;48501; Ayudas para la cooperación cultural con Iberoamérica;99,50;;
;;;48502; Becas Cultura/Fullbright para la ampliación de estudios artísticos en los Estados Unidos;250,00;;
v;;;489;Otras ayudas y subvenciones;;322,99;
;;;48931; Becas CULTUREX de formación en gestión cultural para jóvenes españoles en el exterior;322,99;;
v;;;49;Al exterior;;322,50;
v;;;490;Ayudas a proyectos para la difusión de la cultura española en el exterior;;322,50;
;;;49014; Programa Hispanex;200,00;;
;;;49015; Contribución a la Federación Internacional de los Consejos de las Artes y Agencias Culturales (IFACCA) para favorecer el intercambio de información y experiencias entre creadores culturales;35,00;;
;;;49016; A la Spain-USA Fundation para el programa cultural SPAIN arts & culture;50,00;;
;;;49017; Contribución del Gobierno de España al Programa Ibercultura Viva;35,00;;
;;;49018; Contribución a EHHF European Heritage Heads Forum;2,50;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;1.032,49;
 ; ;;;;;;
;;;;TOTAL Cooperación, promoción y difusión cultural en el exterior;;2.182,71;
 ; ;;;;;;
v;;331M;;Dirección y Servicios Generales de Cultura;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;71,16;
;;;100;Retribuciones básicas y otras remuneraciones;;71,16;
;;;10000; Retribuciones básicas;19,34;;
;;;10001; Retribuciones complementarias;51,82;;
v;;;12;Funcionarios;;500,89;
;;;120;Retribuciones básicas;;216,61;
;;;12000; Sueldos del grupo A1 y grupo A;79,65;;
;;;12001; Sueldos del grupo A2 y grupo B;14,62;;
;;;12002; Sueldos del grupo C1 y grupo C;11,48;;
;;;12003; Sueldos del grupo C2 y grupo D;37,06;;
;;;12005; Trienios;32,70;;
;;;12006; Pagas extraordinarias;41,10;;
;;;121;Retribuciones complementarias;;284,28;
;;;12100; Complemento de destino;104,98;;
;;;12101; Complemento específico;179,30;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;52,03;
;;;160;Cuotas sociales;;52,03;
v;;;16000; Seguridad Social;52,03;;
;;;;TOTAL GASTOS DE PERSONAL;;624,08;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;3.760,85;
;;;226;Gastos diversos;;3.710,85;
v;;;22601; Atenciones protocolarias y representativas;5,00;;
;;;22602; Publicidad y propaganda;3.690,85;;
;;;22606; Reuniones, conferencias y cursos;15,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;50,00;
;;;22706; Estudios y trabajos técnicos;50,00;;
v;;;23;Indemnizaciones por razón del servicio;;80,00;
;;;230;Dietas;;40,00;
;;;231;Locomoción;;40,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;3.840,85;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;45,00;
v;;;481;A la Fundación Real Instituto Elcano de Estudios Internacionales y Estratégicos para sus gastos de funcionamiento y de actividades culturales;;45,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;45,00;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;27,32;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;27,32;
;;;;TOTAL INVERSIONES REALES;;27,32;
 ; ;;;;;;
;;;;TOTAL Dirección y Servicios Generales de Cultura;;4.537,25;
 ; ;;;;;;
;;;;TOTAL SECRETARÍA DE ESTADO DE CULTURA;;6.719,96;
 ; ;;;;;;
 ; ;;;;;;
;;;;TOTAL MINISTERIO DE CULTURA;;1.043.455,86;
;;



