;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO;
;;
;;
;Sección: 27 MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
;Servicio;Programa;Económica;Explicación;;Total;
;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;;;29;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;1.000,00;
;;;290;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;1.000,00;
;;;29001; Big Data y Modelización aplicada al comercio: estudios y asistencias técnicas. Mecanismo de Recuperación y Resiliencia;1.000,00;;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;1.000,00;
 ; ;;;;;;
;;;4;TRANSFERENCIAS CORRIENTES;;;
;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;500,00;
;;;440;Ayudas para la apertura de mercados. Mecanismo de Recuperación y Resiliencia;;500,00;
;;;47;A empresas privadas;;1.300,00;
;;;470;Fortalecimiento de los sistemas de comunicación y servicios telemáticos en asociaciones y federaciones de exportadores. Mecanismo de Recuperación y Resiliencia;;300,00;
v;;;471;Plan de Digitalización de la Cámara Oficial de Comercio, Industria, Servicios y Navegación de España. Mecanismo de Recuperación y Resiliencia;;1.000,00;
;;;49;Al exterior;;455,00;
;;;490;Plan de Digitalización de las CAMACOES y Federaciones de Cámaras españolas en el exterior. Mecanismo de Recuperación y Resiliencia;;455,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;2.255,00;
 ; ;;;;;;
;;;6;INVERSIONES REALES;;;
;;;69;Inversiones reales. Mecanismo de Recuperación y Resiliencia;;2.350,00;
;;;691;Inversión de reposición en infraestructuras y bienes destinados al uso general. Mecanismo de Recuperación y Resiliencia;;900,00;
;;;69101; Otras;900,00;;
;;;694;Gastos de inversiones de carácter inmaterial. Mecanismo de Recuperación y Resiliencia.;;1.450,00;
;;;;TOTAL INVERSIONES REALES;;2.350,00;
 ; ;;;;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;53.745,00;
v;;;742;Al ICEX para la ejecución de los Programas del Mecanismo de Recuperación y Resiliencia;;52.895,00;
v;;;743;A COFIDES para el Programa de impulso de proyectos de inversión de impacto. Mecanismo de Recuperación y Resiliencia;;850,00;
;;;78;A familias e instituciones sin fines de lucro;;13.000,00;
v;;;781;A la Cámara Oficial de Comercio, Industria y Navegación en España. Programa de Mentoring y Apoyo a la Internacionalización. Mecanismo de Recuperación y Resiliencia;;13.000,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;66.745,00;
 ; ;;;;;;
;;;8;ACTIVOS FINANCIEROS;;;
;;;87;Aportaciones patrimoniales;;970.000,00;
;;;879;Aportaciones patrimoniales. Mecanismo de Recuperación y Resiliencia;;970.000,00;
v;;;87901; Línea de Financiación no reembolsable de estudios de viabilidad en el marco del Fondo para la Internacionalización de las Empresas (FIEM). Mecanismo de Recuperación y Resiliencia;20.000,00;;
v;;;87902; Al Fondo de Coinversión con Instituciones Soberanas. Mecanismo de Recuperación y Resiliencia;950.000,00;;
;;;;TOTAL ACTIVOS FINANCIEROS;;970.000,00;
 ; ;;;;;;
;;;;TOTAL C13.I05 Internacionalización. PYMES;;1.042.350,00;
 ; ;;;;;;
v;;92KA;;C11.I01 Modernización de la Administración General del Estado. Servicios de carácter general;;;
;;;6;INVERSIONES REALES;;;
;;;69;Inversiones reales. Mecanismo de Recuperación y Resiliencia;;2.606,83;
;;;692;Inversión nueva asociada al funcionamiento operativo de los servicios. Mecanismo de Recuperación y Resiliencia;;2.606,83;
;;;;TOTAL INVERSIONES REALES;;2.606,83;
 ; ;;;;;;
;;;;TOTAL C11.I01 Modernización de la Administración General del Estado. Servicios de carácter general;;2.606,83;
 ; ;;;;;;
;;;;TOTAL MECANISMO DE RECUPERACIÓN Y RESILIENCIA;;1.168.106,83;
 ; ;;;;;;
 ; ;;;;;;
;;;;TOTAL MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA;;2.509.585,00;
;;



