;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO;
;;
;;
;Sección: 28 MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
;Servicio;Programa;Económica;Explicación;;Total;
v;;;74910; Al CDTI para el Plan Tecnológico Aeronáutico. Mecanismo de Recuperación y Resiliencia;40.000,00;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;40.000,00;
 ; ;;;;;;
;;;8;ACTIVOS FINANCIEROS;;;
;;;87;Aportaciones patrimoniales;;200.000,00;
;;;870;Aportaciones patrimoniales;;200.000,00;
v;;;87003; Al CDTI para programas de innovación y la eficiencia energética en el entorno productivo aeroespacial. Mecanismo de Recuperación y Resiliencia;200.000,00;;
;;;;TOTAL ACTIVOS FINANCIEROS;;200.000,00;
 ; ;;;;;;
;;;;TOTAL C17.I09 Reforma de capacidades del sistema nacional de ciencia, tecnología e innovación: Sector aeroespacial;;240.000,00;
 ; ;;;;;;
v;;46UD;;C21.I04 Formación y capacitación del personal docente e investigador;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;75;A Comunidades Autónomas;;120.520,00;
;;;752;Ayudas a universidades públicas para la recualificación y la movilidad internacional del Personal Docente Investigador (PDI). Mecanismo de Recuperación y Resiliencia;;120.520,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;120.520,00;
 ; ;;;;;;
;;;;TOTAL C21.I04 Formación y capacitación del personal docente e investigador;;120.520,00;
 ; ;;;;;;
v;;46UE;;C21.I05 Mejora de infraestructuras digitales, el equipamiento, las tecnologías, la docencia y la evaluación digitales universitarios;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;8.530,00;
v;;;742;A la UNED para su modernización y digitalización. Mecanismo de Recuperación y Resiliencia;;8.530,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;8.530,00;
 ; ;;;;;;
;;;;TOTAL C21.I05 Mejora de infraestructuras digitales, el equipamiento, las tecnologías, la docencia y la evaluación digitales universitarios;;8.530,00;
 ; ;;;;;;
v;;000X;;Transferencias y libramientos internos;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;71;A Organismos Autónomos;;185.608,02;
v;;;711;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (CIEMAT). Mecanismo de Recuperación y Resiliencia;;26.490,97;
;;;714;Al Instituto de Salud Carlos III (ISCIII). Mecanismo de Recuperación y Resiliencia;;159.117,05;
v;;;71401; Al ISCIII. Mecanismo de Recuperación y Resiliencia;58.717,05;;
v;;;71402; Al SCIII para acciones vinculadas al PERTE Salud de Vanguardia. Mecanismo de Recuperación y Resiliencia;100.400,00;;
;;;73;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;;680.828,09;
v;;;730;Al Consejo Superior de Investigaciones Científicas (CSIC). Mecanismo de Recuperación y Resiliencia;;112.146,09;
v;;;731;A la Agencia Estatal de Investigación (AEI). Mecanismo de Recuperación y Resiliencia;;568.682,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;866.436,11;
 ; ;;;;;;
;;;;TOTAL Transferencias y libramientos internos;;866.436,11;
 ; ;;;;;;
;;;;TOTAL MECANISMO DE RECUPERACIÓN Y RESILIENCIA;;1.739.766,11;
 ; ;;;;;;
 ; ;;;;;;
;;;;TOTAL MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES;;7.448.274,87;
;;



